Customer_id,Connection,Weight,Unit_type,Day,Week
1,6,10.911255414024527,20,1,0
1,6,21.90214989462948,20,1,0
1,6,8.037040015009856,20,1,0
1,6,19.65436514770245,20,1,0
1,6,14.362899463205633,20,1,0
1,6,8.406346304033026,20,1,0
1,6,28.08889629597463,20,2,0
1,6,27.482622771186477,20,2,0
1,6,9.038287859768495,20,2,0
1,6,10.330043740770734,20,2,0
1,6,15.2759021247346,20,2,0
1,6,11.434378850415362,20,2,0
1,6,26.780168848554354,20,2,0
1,6,10.498675859820793,20,2,0
1,6,18.469349584759833,20,2,0
1,6,29.721537682284975,20,3,0
1,6,30.75152841320325,20,3,0
1,6,15.809760363823345,20,3,0
1,6,18.441688711424533,20,3,0
1,6,30.19594898771066,20,3,0
1,6,15.955878784079893,20,3,0
1,6,27.10994466136182,20,4,0
1,6,17.052918017019795,20,4,0
1,6,9.066635337674755,20,4,0
1,6,29.783251647593328,20,4,0
1,6,14.920521475130078,20,4,0
1,6,24.05292373065265,20,4,0
1,6,16.977535686610473,20,5,0
1,6,28.923649039886122,20,5,0
1,6,32.00038479626456,20,5,0
1,6,9.411063426825626,20,5,0
1,6,24.9801081973843,20,6,0
1,6,26.653082953612337,20,6,0
1,6,27.869607319057742,20,7,0
1,6,29.9947309138337,20,7,0
1,7,30.271283477394704,20,1,0
1,7,22.486231876120687,20,1,0
1,7,29.45049344291785,20,1,0
1,7,20.362272082924058,20,1,0
1,7,18.759979435189326,20,1,0
1,7,17.426653108544734,20,1,0
1,7,29.92919259060565,20,1,0
1,7,29.544886361770445,20,1,0
1,7,17.577503434460425,20,1,0
1,7,29.69507379853208,20,1,0
1,7,32.62938592775946,20,1,0
1,7,33.892245499868295,20,2,0
1,7,18.977046341382486,20,2,0
1,7,30.469348511784542,20,2,0
1,7,22.42985410781799,20,2,0
1,7,18.819965330248586,20,2,0
1,7,24.667758527483414,20,2,0
1,7,28.55704454036141,20,2,0
1,7,30.661421139674317,20,2,0
1,7,32.021271055869256,20,2,0
1,7,21.81713141879896,20,2,0
1,7,21.60340917067791,20,2,0
1,7,17.55049102210448,20,3,0
1,7,16.829042036503843,20,3,0
1,7,19.60645593731667,20,3,0
1,7,17.64850295231113,20,3,0
1,7,32.381049503167766,20,3,0
1,7,21.618627224167927,20,3,0
1,7,19.655378071009984,20,3,0
1,7,27.269806156195518,20,3,0
1,7,18.30764511690525,20,3,0
1,7,19.674991893627613,20,4,0
1,7,22.11012751251704,20,4,0
1,7,17.120582277840523,20,4,0
1,7,14.885427121133196,20,4,0
1,7,17.128397127431054,20,4,0
1,7,16.56283187050451,20,4,0
1,7,19.951337620216393,20,4,0
1,7,20.472064959123987,20,4,0
1,7,19.282077312647967,20,4,0
1,7,31.00599889970728,20,4,0
1,7,19.935588697496247,20,4,0
1,7,20.304584123494863,20,4,0
1,7,14.952002505556685,20,5,0
1,7,19.97977550184082,20,5,0
1,7,18.742076715829704,20,5,0
1,7,36.46864988548559,20,5,0
1,7,34.250456685305,20,5,0
1,7,21.44583900840556,20,5,0
1,7,24.731066617709033,20,5,0
1,7,21.477861302082434,20,5,0
1,7,22.75130642979024,20,5,0
1,7,17.011649543303154,20,5,0
1,7,17.905821887928973,20,6,0
1,7,27.67424473123443,20,6,0
1,7,19.878351173648724,20,7,0
1,7,22.04767428546662,20,7,0
1,16,27.112155901159337,20,1,0
1,16,36.20858987778002,20,1,0
1,16,6.346832315838508,20,1,0
1,16,29.7251715489514,20,1,0
1,16,25.528134350350655,20,1,0
1,16,36.74704947431494,20,2,0
1,16,35.103408318679776,20,2,0
1,16,8.243795317068377,20,2,0
1,16,25.96897811342354,20,2,0
1,16,8.291064494579013,20,2,0
1,16,28.59569891089596,20,2,0
1,16,34.95418013147396,20,3,0
1,16,32.94855932634659,20,3,0
1,16,7.273135652114294,20,3,0
1,16,30.714544698064124,20,3,0
1,16,35.011034676767345,20,3,0
1,16,37.0423670831337,20,3,0
1,16,35.287125648960256,20,3,0
1,16,29.54685823593302,20,3,0
1,16,31.110507726837348,20,3,0
1,16,8.230670378857795,20,3,0
1,16,36.66052358766175,20,4,0
1,16,8.74209531494645,20,4,0
1,16,35.749378925316215,20,4,0
1,16,3.200645936644185,20,4,0
1,16,32.21903290133064,20,4,0
1,16,30.609981271457027,20,4,0
1,16,32.70873807234142,20,4,0
1,16,38.34952346265511,20,5,0
1,16,31.922448534333952,20,5,0
1,16,5.490520946451358,20,5,0
1,16,7.846171386539554,20,5,0
1,16,30.391898545531777,20,5,0
1,16,4.2783380194612874,20,5,0
1,16,7.570984304359693,20,5,0
1,16,23.693632262297076,20,5,0
1,16,12.565238582692873,20,5,0
1,16,37.98941545842127,20,6,0
1,16,30.901799048441838,20,6,0
1,16,8.01012798565815,20,6,0
1,16,35.54842208387012,20,6,0
1,16,31.622050306623436,20,7,0
1,16,31.241310468365867,20,7,0
1,16,7.387185503806298,20,7,0
1,16,35.78004665432315,20,7,0
1,16,33.17576140604136,20,7,0
2,19,24.60664762518472,20,1,0
2,19,21.656360180299426,20,2,0
2,19,23.074842249018563,20,2,0
2,19,28.519452733205917,20,3,0
2,19,27.050938944400112,20,3,0
2,19,23.095232510639438,20,4,0
2,19,28.133474804346754,20,4,0
2,19,26.488774179556508,20,5,0
2,19,21.47761148280911,20,5,0
2,19,30.548818392361827,20,6,0
2,19,27.04605324677986,20,7,0
2,17,30.994677191334446,20,1,0
2,17,10.776289116038368,20,1,0
2,17,13.804454035958539,20,1,0
2,17,35.77494469518536,20,1,0
2,17,8.487033206169242,20,1,0
2,17,9.462945890706788,20,1,0
2,17,34.247208817722466,20,1,0
2,17,14.993574162121043,20,1,0
2,17,34.2709540752027,20,2,0
2,17,6.7885067576187055,20,2,0
2,17,31.50305340234381,20,2,0
2,17,18.606223334134302,20,2,0
2,17,12.538080438242327,20,2,0
2,17,13.85329779578587,20,2,0
2,17,33.5250212255639,20,3,0
2,17,17.455640838408662,20,3,0
2,17,28.820629644211966,20,3,0
2,17,8.741146653345684,20,3,0
2,17,13.7773808008785,20,3,0
2,17,16.047584059753213,20,3,0
2,17,8.424893237326671,20,3,0
2,17,16.366250394696255,20,4,0
2,17,12.002229359280818,20,4,0
2,17,10.7898525396302,20,4,0
2,17,11.439360261829359,20,4,0
2,17,37.712996969254576,20,4,0
2,17,12.160724203953132,20,4,0
2,17,7.8729965505648005,20,5,0
2,17,11.309119197428286,20,5,0
2,17,18.269551376638947,20,5,0
2,17,12.041500839520742,20,5,0
2,17,6.202955325346728,20,5,0
2,17,32.32344644850617,20,5,0
2,17,14.885111481074226,20,5,0
2,17,17.11722580251844,20,5,0
2,17,32.63465447944619,20,6,0
2,17,13.42141931038468,20,6,0
2,17,32.84285636627653,20,6,0
2,17,35.043589349526044,20,7,0
2,17,9.994209145568117,20,7,0
2,17,11.989789689117822,20,7,0
2,11,28.75837248801624,20,1,0
2,11,27.92297035730045,20,1,0
2,11,24.327294662613994,20,1,0
2,11,38.48613109933472,20,1,0
2,11,39.68602696451307,20,2,0
2,11,37.954250322615984,20,2,0
2,11,25.715081931591566,20,2,0
2,11,33.3295321506721,20,2,0
2,11,32.62673800558283,20,2,0
2,11,39.58878062013466,20,2,0
2,11,31.71163733329855,20,3,0
2,11,23.6311451179539,20,3,0
2,11,35.50461849597237,20,3,0
2,11,40.57142105448684,20,3,0
2,11,24.02406308335163,20,3,0
2,11,25.097610007000128,20,3,0
2,11,44.1842305571966,20,4,0
2,11,39.46522726653887,20,4,0
2,11,38.19143126332338,20,4,0
2,11,24.2332617497294,20,4,0
2,11,37.261513646634675,20,4,0
2,11,39.355476819900666,20,4,0
2,11,39.21608890040746,20,4,0
2,11,26.615236821745672,20,5,0
2,11,40.90532757177848,20,5,0
2,11,36.82708325330194,20,5,0
2,11,40.332005287631176,20,5,0
2,11,23.364998843596624,20,5,0
2,11,36.69412098424117,20,5,0
2,11,38.31785199077954,20,6,0
2,11,37.89653612415784,20,6,0
