Customer_id,Connection,Weight,Unit_type,Day,Week
1,3,32.101586944533516,20,1,0
1,3,30.952721394471983,20,1,0
1,3,29.386115712514737,20,2,0
1,3,23.607045993042842,20,2,0
1,3,18.674560973211996,20,3,0
1,3,21.406451341201368,20,3,0
1,3,25.42524563263403,20,3,0
1,3,23.46971561019009,20,4,0
1,3,34.545384855433795,20,4,0
1,3,18.63951500627533,20,4,0
1,3,31.58465318760863,20,5,0
1,3,29.00126165896815,20,5,0
1,3,31.70159332286658,20,6,0
1,3,35.139391820332165,20,7,0
1,9,21.005540514463412,20,1,0
1,9,10.02891556492622,20,1,0
1,9,8.456820628429412,20,1,0
1,9,24.90605456525958,20,2,0
1,9,35.992388213034076,20,2,0
1,9,23.133970300854106,20,2,0
1,9,24.69957005333299,20,2,0
1,9,38.185436066239696,20,3,0
1,9,37.429526346890356,20,3,0
1,9,20.13714114257444,20,3,0
1,9,37.895140583537845,20,3,0
1,9,21.315836457165346,20,3,0
1,9,8.183513006738783,20,4,0
1,9,15.842601930216524,20,4,0
1,9,15.141989402744777,20,4,0
1,9,31.22685052695586,20,4,0
1,9,20.87067900701007,20,4,0
1,9,21.301319664034807,20,4,0
1,9,39.95285877314433,20,5,0
1,9,4.925921917996972,20,5,0
1,9,5.6103371630190795,20,5,0
1,9,21.753112524979777,20,5,0
1,9,9.710892483453144,20,5,0
1,9,36.54308830651662,20,5,0
1,9,22.343711856376288,20,6,0
1,9,36.998615939760455,20,6,0
1,9,37.85665257709329,20,7,0
1,2,25.349114346212687,20,1,0
1,2,31.189400542610095,20,2,0
1,2,4.818081295676333,20,2,0
1,2,23.734217134471418,20,2,0
1,2,22.3051310679916,20,2,0
1,2,3.1679990269361387,20,2,0
1,2,3.0,20,3,0
1,2,17.355284674536524,20,3,0
1,2,26.046968660482975,20,3,0
1,2,32.58819919345768,20,3,0
1,2,27.262709882319477,20,3,0
1,2,30.786863305509275,20,3,0
1,2,28.23087753307886,20,3,0
1,2,3.0,20,3,0
1,2,28.722589834266447,20,3,0
1,2,26.55843615396992,20,4,0
1,2,5.419194480328473,20,4,0
1,2,17.40337391232912,20,4,0
1,2,4.741832354480229,20,4,0
1,2,6.132349456928592,20,4,0
1,2,5.6196434885601505,20,5,0
1,2,17.570334359485617,20,6,0
1,2,3.803419039627117,20,6,0
1,2,28.823153347424423,20,7,0
1,2,18.86299401520424,20,7,0
1,5,6.0394952438947795,20,1,0
1,5,8.228535376169013,20,1,0
1,5,31.192268783586762,20,1,0
1,5,27.692706502064855,20,1,0
1,5,17.421419936160138,20,1,0
1,5,30.846100215074607,20,1,0
1,5,6.572457595358043,20,1,0
1,5,7.003912937999736,20,2,0
1,5,4.500184148941029,20,2,0
1,5,23.806367878710706,20,2,0
1,5,26.374425603041278,20,2,0
1,5,6.992030169969713,20,2,0
1,5,30.5674965369389,20,2,0
1,5,5.143154647300575,20,2,0
1,5,22.88126933903099,20,2,0
1,5,5.5850053555508286,20,2,0
1,5,19.993738656540433,20,2,0
1,5,6.434455610400826,20,2,0
1,5,21.070180807791132,20,2,0
1,5,29.357556992620502,20,3,0
1,5,5.1377025596825945,20,3,0
1,5,3.968617943742291,20,3,0
1,5,29.505449788590063,20,3,0
1,5,21.44721261290784,20,4,0
1,5,30.0177250068933,20,4,0
1,5,26.885544779127382,20,5,0
1,5,31.05782032996587,20,5,0
1,5,30.285935809288333,20,6,0
1,5,29.319122021896465,20,6,0
1,5,27.91628412485514,20,6,0
1,5,3.9418862450027894,20,7,0
1,10,39.94436738602398,20,1,0
1,10,38.19824574380844,20,1,0
1,10,11.435601161430379,20,1,0
1,10,36.19883289233073,20,1,0
1,10,37.20388206670136,20,1,0
1,10,7.831033105846,20,2,0
1,10,46.44915470971595,20,2,0
1,10,39.173439976474455,20,2,0
1,10,8.87626152788392,20,2,0
1,10,36.933483279809295,20,2,0
1,10,37.742759814431075,20,2,0
1,10,39.290300815398986,20,3,0
1,10,36.34655749469586,20,3,0
1,10,8.886750311192923,20,3,0
1,10,10.214338058813338,20,3,0
1,10,41.58840450369847,20,3,0
1,10,38.27243692775975,20,3,0
1,10,44.0343779499144,20,3,0
1,10,34.354710609965366,20,3,0
1,10,42.462291557022404,20,3,0
1,10,11.37958228208867,20,3,0
1,10,38.918620965460164,20,3,0
1,10,4.588916330968571,20,3,0
1,10,11.947002562497161,20,4,0
1,10,32.205616276462166,20,4,0
1,10,11.06335940273542,20,4,0
1,10,36.84734900287367,20,4,0
1,10,7.316166107068749,20,4,0
1,10,40.07487339272505,20,4,0
1,10,38.738410452434636,20,4,0
1,10,41.06293569643123,20,4,0
1,10,9.37008495331998,20,4,0
1,10,7.697956260274388,20,4,0
1,10,40.216455700874974,20,4,0
1,10,35.20580523559283,20,4,0
1,10,39.0636818206107,20,4,0
1,10,39.07031396865173,20,4,0
1,10,36.60179376905836,20,5,0
1,10,37.664012289570266,20,5,0
1,10,41.121578914218375,20,5,0
1,10,10.54340985082627,20,5,0
1,10,38.7506920039175,20,5,0
1,10,38.731113409663834,20,5,0
1,10,39.91111302829882,20,5,0
1,10,40.02422708357643,20,5,0
