Customer_id,Connection,Weight,Unit_type,Day,Week
1,14,5.963843259013467,20,1,0
1,14,23.675854660995515,20,1,0
1,14,14.235928160604972,20,1,0
1,14,9.163141427431967,20,2,0
1,14,19.21179754766076,20,2,0
1,14,11.690707880809308,20,2,0
1,14,19.60744434219272,20,3,0
1,14,21.513463432160325,20,3,0
1,14,10.045906113875091,20,3,0
1,14,16.84280721127059,20,4,0
1,14,15.991115947623806,20,4,0
1,14,8.711403031042181,20,4,0
1,14,33.42662813443499,20,5,0
1,14,15.030744303755611,20,5,0
1,14,24.11630411197007,20,5,0
1,14,17.81711610725616,20,6,0
1,14,10.289875482232297,20,7,0
1,6,7.127485847058431,20,1,0
1,6,38.342733352127915,20,1,0
1,6,32.671829739517584,20,1,0
1,6,25.194517214312054,20,2,0
1,6,37.23992366743507,20,2,0
1,6,3.0,20,2,0
1,6,3.0,20,3,0
1,6,7.1865321658438015,20,3,0
1,6,8.367391915542784,20,3,0
1,6,3.0,20,3,0
1,6,3.611170154018817,20,3,0
1,6,39.65169277411812,20,4,0
1,6,4.388062653179533,20,4,0
1,6,37.111083362983265,20,4,0
1,6,22.067896812472824,20,4,0
1,6,37.50997092121043,20,4,0
1,6,3.6215129267126076,20,4,0
1,6,33.701420132756155,20,5,0
1,6,4.394111444583717,20,5,0
1,6,14.258944236346046,20,5,0
1,6,10.347842673241066,20,5,0
1,6,37.7526742789307,20,5,0
1,6,8.782741591642868,20,6,0
1,6,7.154388894805657,20,6,0
1,6,9.95840996913473,20,7,0
1,8,37.39650365804368,20,1,0
1,8,3.0,20,1,0
1,8,4.626330537037924,20,1,0
1,8,40.2890567751898,20,1,0
1,8,35.51472947130952,20,1,0
1,8,42.65488046974252,20,1,0
1,8,7.53156747106515,20,1,0
1,8,19.663819670937887,20,1,0
1,8,20.62832078077567,20,1,0
1,8,30.275651690271555,20,2,0
1,8,34.09824426098764,20,2,0
1,8,29.750153263918083,20,2,0
1,8,38.01149454021129,20,2,0
1,8,44.32369108906957,20,2,0
1,8,32.46418046765269,20,2,0
1,8,4.908554776885823,20,2,0
1,8,16.976024558750286,20,2,0
1,8,34.25680178499882,20,2,0
1,8,33.97314216100357,20,3,0
1,8,24.83785508892849,20,3,0
1,8,41.13386605482876,20,3,0
1,8,35.38553567900401,20,3,0
1,8,30.032710913204117,20,3,0
1,8,35.20110763607763,20,3,0
1,8,40.542722811141005,20,3,0
1,8,40.980433544177004,20,4,0
1,8,6.783749893291286,20,4,0
1,8,42.942945416726474,20,4,0
1,8,21.572562353229117,20,4,0
1,8,20.940994303122014,20,5,0
1,8,44.565615801159645,20,5,0
1,8,37.04516765771746,20,5,0
1,8,23.16623006950516,20,5,0
1,8,36.939233990396104,20,6,0
1,8,25.13175901724208,20,6,0
1,8,30.494862586118316,20,7,0
1,8,29.362494473977804,20,7,0
1,8,3.0,20,7,0
1,7,22.295766161249368,20,1,0
1,7,38.11513242681691,20,1,0
1,7,12.667019928304004,20,1,0
1,7,12.758193399554283,20,1,0
1,7,22.098031518872915,20,1,0
1,7,14.456391303656712,20,2,0
1,7,37.6110376789121,20,2,0
1,7,17.325737136459885,20,2,0
1,7,19.46360864560025,20,2,0
1,7,14.640629814389834,20,2,0
1,7,17.247458956006493,20,2,0
1,7,13.313310874723108,20,2,0
1,7,15.808916862325797,20,2,0
1,7,14.756320787044833,20,3,0
1,7,17.984532337500934,20,3,0
1,7,19.434154764185543,20,3,0
1,7,18.73637608818632,20,3,0
1,7,20.468007434410023,20,3,0
1,7,16.07617525172681,20,3,0
1,7,31.78587011599045,20,3,0
1,7,34.935281754797444,20,3,0
1,7,28.81069670064821,20,3,0
1,7,25.948133013571816,20,4,0
1,7,22.67746227857591,20,4,0
1,7,11.497621433038745,20,4,0
1,7,34.01533551800351,20,4,0
1,7,13.428692288775956,20,4,0
1,7,19.99465905396007,20,4,0
1,7,14.807014127136474,20,4,0
1,7,33.22384204291712,20,4,0
1,7,26.275248650728138,20,4,0
1,7,16.92157982258381,20,4,0
1,7,21.746821042175625,20,5,0
1,7,22.1428426091112,20,5,0
1,7,16.81560195444422,20,5,0
1,7,17.5483245730536,20,5,0
1,7,36.03333551798922,20,5,0
1,7,35.47519833010553,20,5,0
1,7,13.657214569830645,20,5,0
1,7,9.5588835521316,20,5,0
1,7,13.32580965001746,20,5,0
1,7,15.817775380575066,20,5,0
1,7,8.569564550980903,20,5,0
1,7,15.388140686622517,20,5,0
1,7,28.30340152626414,20,5,0
1,7,17.18488959965907,20,5,0
1,7,32.32927477387701,20,5,0
1,7,21.612029308747438,20,6,0
1,7,13.925164245278829,20,6,0
1,7,26.126191489694506,20,6,0
1,7,27.572367869731153,20,6,0
1,7,13.553532930574116,20,7,0
1,7,15.520755930278952,20,7,0
1,7,13.497142509379207,20,7,0
1,7,29.18559199032437,20,7,0
1,7,19.860728509782884,20,7,0
2,7,6.402613897439991,20,1,0
2,7,31.576521867876274,20,1,0
2,7,28.09776934613548,20,1,0
2,7,24.898099011218115,20,2,0
2,7,14.502003326778365,20,2,0
2,7,27.226558460601428,20,2,0
2,7,5.222542246016039,20,2,0
2,7,22.09576546267069,20,3,0
2,7,21.063986736531223,20,3,0
2,7,27.37536869136685,20,3,0
2,7,23.741816309197798,20,4,0
2,7,27.494388266937975,20,4,0
2,7,19.280650057515647,20,5,0
2,7,27.51924232385934,20,6,0
2,7,14.619951796994107,20,7,0
2,7,13.99119075802794,20,7,0
2,15,23.733208225304537,20,1,0
2,15,3.0,20,2,0
2,15,29.74926778969382,20,2,0
2,15,4.892516436444584,20,3,0
2,15,31.875999101442694,20,3,0
2,15,34.07791237913476,20,3,0
2,15,12.975672276642445,20,3,0
2,15,18.208750519969584,20,4,0
2,15,20.915807963036947,20,4,0
2,15,3.0,20,4,0
2,15,34.28655659390892,20,4,0
2,15,3.0,20,4,0
2,15,25.90224863605144,20,4,0
2,15,20.172526523116357,20,5,0
2,15,3.0,20,5,0
2,15,3.013122707225882,20,5,0
2,15,5.64205702373393,20,5,0
2,15,12.006614693532864,20,5,0
2,15,7.270846440037655,20,5,0
2,15,3.0,20,5,0
2,15,21.125057667368626,20,6,0
2,15,22.07083581606297,20,6,0
2,15,8.71284183812292,20,7,0
2,15,26.42086237313104,20,7,0
2,16,32.039547469034076,20,1,0
2,16,24.852128075881858,20,1,0
2,16,7.540613007191376,20,1,0
2,16,12.567652798595285,20,1,0
2,16,9.250672951550756,20,1,0
2,16,10.985921061608645,20,1,0
2,16,4.065554573742189,20,1,0
2,16,8.07718037864041,20,1,0
2,16,18.241600790586617,20,1,0
2,16,22.921872345861892,20,1,0
2,16,40.201720803206946,20,2,0
2,16,6.270458983023263,20,2,0
2,16,12.64538784602917,20,2,0
2,16,37.39106499696415,20,2,0
2,16,23.080999080107215,20,2,0
2,16,13.6007742984508,20,2,0
2,16,34.58501595672733,20,2,0
2,16,13.56269350774065,20,2,0
2,16,7.061285183120792,20,2,0
2,16,14.660192393290451,20,2,0
2,16,4.584095702806949,20,3,0
2,16,9.550060848718399,20,3,0
2,16,5.946458405983288,20,3,0
2,16,35.68192362980959,20,3,0
2,16,3.0,20,3,0
2,16,34.11150767939803,20,3,0
2,16,22.219893094886448,20,3,0
2,16,21.674577818062684,20,4,0
2,16,6.665019242758943,20,4,0
2,16,14.159503177313653,20,4,0
2,16,8.242966510008182,20,4,0
2,16,3.0,20,4,0
2,16,13.738230168931706,20,4,0
2,16,21.908971941371448,20,4,0
2,16,18.430219296524324,20,5,0
2,16,12.603555388784667,20,5,0
2,16,8.521369233948594,20,6,0
2,16,7.681616143029846,20,6,0
2,16,13.806329272345657,20,6,0
2,16,10.276722940171716,20,7,0
2,16,32.554834234354125,20,7,0
2,9,13.135939032089608,20,1,0
2,9,37.46306360875828,20,1,0
2,9,26.943307991382106,20,1,0
2,9,11.83613301031395,20,1,0
2,9,33.21464204899104,20,1,0
2,9,21.988167878644695,20,2,0
2,9,25.232238820649275,20,2,0
2,9,30.813119631693134,20,2,0
2,9,34.959144944695275,20,2,0
2,9,23.546053302069424,20,2,0
2,9,24.8852009382302,20,3,0
2,9,13.326192863242904,20,3,0
2,9,24.716004239422453,20,3,0
2,9,12.332212931765337,20,3,0
2,9,32.25740984020591,20,3,0
2,9,25.869994157994654,20,4,0
2,9,16.15522399050886,20,4,0
2,9,28.7113204449817,20,4,0
2,9,19.17928430545599,20,4,0
2,9,30.453038303009905,20,4,0
2,9,11.516408871904941,20,5,0
2,9,27.408537277758732,20,5,0
2,9,12.310867415395006,20,5,0
2,9,14.67788076976318,20,5,0
2,9,34.76242972829461,20,5,0
2,9,15.389457100657875,20,6,0
2,9,28.311719712840706,20,6,0
2,9,15.107187800097911,20,6,0
2,9,26.333268908883912,20,7,0
2,9,27.28920860144908,20,7,0
