Customer_id,Connection,Weight,Unit_type,Day,Week
1,7,43.96058895675993,10,1,0
1,7,45.30216814235459,35,2,0
1,7,57.83894163425482,15,2,0
1,7,55.019677269977784,10,3,0
1,7,66.33645593460126,10,3,0
1,7,47.979087367182316,10,3,0
1,7,57.85533737230184,15,3,0
1,7,46.67822728720157,10,3,0
1,7,54.81479555690411,10,3,0
1,7,48.19073573857805,10,3,0
1,7,56.46320178549932,15,4,0
1,7,49.98325323086413,10,4,0
1,7,56.08588853262576,10,4,0
1,7,51.03589464954864,15,4,0
1,7,48.64540269754124,10,4,0
1,7,47.31919703815081,10,4,0
1,7,47.90801960552575,35,4,0
1,7,50.188545977204384,10,4,0
1,7,53.607558034054776,10,5,0
1,7,54.83858168981837,35,5,0
1,7,46.951741410233055,35,5,0
1,7,45.11062204079748,35,5,0
1,7,43.75361040304585,10,5,0
1,7,55.48141972248246,10,6,0
1,7,46.98919760064501,10,6,0
1,7,44.452542417195566,35,7,0
1,12,54.40977631046768,25,1,0
1,12,52.24697235998921,35,1,0
1,12,57.46546463534022,10,1,0
1,12,51.797811778025036,10,2,0
1,12,48.87399068359001,10,2,0
1,12,54.17455118959202,25,2,0
1,12,49.08063611273161,10,2,0
1,12,48.07617678050404,35,2,0
1,12,47.56777973730715,35,2,0
1,12,52.98045785108551,10,2,0
1,12,51.63049072635036,35,2,0
1,12,51.81101906470379,35,3,0
1,12,57.59719667728543,10,3,0
1,12,53.62694169786299,10,3,0
1,12,53.013719053472386,35,3,0
1,12,53.818349421663,35,3,0
1,12,54.373867997447725,10,3,0
1,12,49.061567845385696,35,3,0
1,12,55.381211607109925,35,3,0
1,12,49.69559668309872,35,4,0
1,12,47.73956917544547,35,4,0
1,12,53.445413777773474,25,4,0
1,12,53.82890675931705,10,4,0
1,12,53.29610879344155,35,4,0
1,12,48.86164371385222,35,4,0
1,12,53.611052474576745,35,5,0
1,12,54.24093913070171,30,6,0
1,12,54.721953633309546,30,6,0
1,12,50.35193034859737,15,7,0
1,12,50.55618269469487,35,7,0
1,12,54.824970460587174,35,7,0
1,12,52.61408750174131,30,7,0
2,9,57.0237991204113,20,1,0
2,9,54.058230675320644,25,1,0
2,9,53.728219805554616,20,1,0
2,9,55.63064817141455,25,1,0
2,9,46.696650191964004,15,2,0
2,9,53.39915330987324,25,2,0
2,9,47.91533035651737,25,2,0
2,9,48.67398463004267,20,2,0
2,9,57.67444709133833,20,3,0
2,9,57.23397119478989,25,3,0
2,9,48.55744540017291,20,3,0
2,9,45.100524478865196,20,3,0
2,9,46.26508459894827,20,4,0
2,9,55.31779564037253,25,4,0
2,9,55.70112545627071,20,4,0
2,9,42.05759836616519,20,4,0
2,9,53.25451101044801,25,5,0
2,9,46.72137757267522,20,5,0
2,9,54.32383969152301,25,5,0
2,9,46.7837531986544,25,5,0
2,9,50.368350447316125,20,6,0
2,9,55.86479814514564,25,6,0
2,9,46.73967086710126,20,7,0
2,9,49.55906685508684,25,7,0
3,13,34.787362365931514,15,1,0
3,13,24.000271454792802,10,2,0
3,13,36.58201318852235,15,2,0
3,13,26.442802615024693,10,2,0
3,13,40.299329625475075,35,3,0
3,13,36.41697398255674,10,4,0
3,13,24.81080327772716,35,5,0
3,13,24.19662883734928,15,6,0
3,13,28.300637917177966,15,7,0
3,3,13.092128516583033,20,1,0
3,3,14.35536538363136,20,1,0
3,3,9.401860285665633,20,1,0
3,3,14.9611934919583,20,1,0
3,3,18.840929251797483,20,2,0
3,3,4.8463104898343605,20,2,0
3,3,9.523476516322184,20,2,0
3,3,17.904316708068485,20,2,0
3,3,13.515678813115011,20,2,0
3,3,13.386456064394306,20,2,0
3,3,20.303835493689967,20,3,0
3,3,10.972027773928158,20,3,0
